,N,x,xmobile,logQ,dlogQ_2.50,mu_2.50,ddxdmu_2.50,dxdmu_2.50,dxmobile,dxmobdmu_2.50,V_2.50,x_2.50,xmobile_2.50,S_2.50,dS_2.50,dx,dSmob_2.50,dSmobvib_2.50,dH_2.50,dG_2.50,min_amp_2.50,max_amp_2.50,total_amp_2.50
144,144,0.72,0.72,-191.52827335849588695,-5.2299814961767059143,-3.967949358778505607,-0.054279208817312154384,3.6483469621654102807,1.0,3.6483469621654102807,3.967949358778505607,0.72,0.72,4.7910973446241072,-7.555671283321828302,1.0,-7.555671283321828302,-7.555671283321828302,-385.0627234080196324,-382.8489117220063367,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
145,145,0.725,0.725,-196.78539292045621274,-5.2843905057036939105,-3.9665755977811641374,-0.054545105356755347464,3.630561996391066515,1.0,3.630561996391066515,3.9665755977811641374,0.725,0.725,4.752782913681852981,-7.771141365894037367,1.0,-7.771141365894037367,-7.771141365894037367,-384.99330835612959173,-382.71636393592263878,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
146,146,0.73,0.73,-202.09705436990327478,-5.3390717068902166093,-3.9651949642770646658,-0.054823885199755638398,3.6121005630273246177,1.0,3.6121005630273246177,3.9651949642770646658,0.73,0.73,4.71338593096516676,-7.9887352222537623136,1.0,-7.9887352222537623136,-7.9887352222537623136,-384.92385247386224192,-382.58315305374188955,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
147,147,0.735,0.735,-207.46353633423664596,-5.3940382761032051873,-3.9638071255790450092,-0.055116159228064634523,3.5929460501403739478,1.0,3.5929460501403739478,3.9638071255790450092,0.735,0.735,4.6728955614593152895,-8.208543430986066258,1.0,-8.208543430986066258,-8.208543430986066258,-384.8543502013116708,-382.4492469760327534,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
148,148,0.74,0.74,-212.88513092210968515,-5.4493040253463458783,-3.9624117329508917313,-0.055422590169318067255,3.573080687719495506,1.0,3.573080687719495506,3.9624117329508917313,0.74,0.74,4.6313004966553060274,-8.430664877912005778,1.0,-8.430664877912005778,-8.430664877912005778,-384.7847968640940718,-382.31461205486585408,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
149,149,0.745,0.745,-218.36214438492933772,-5.5048834564418413218,-3.9610084202393168824,-0.055743897526111557683,3.552485480668477138,1.0000000000000142,3.5524854806685276219,3.9610084202393168824,0.745,0.745,4.58858891268019516,-8.6552069179031151935,1.0000000000000142,-8.6552069179032381915,-8.6552069179032381915,-384.71518858876520935,-382.1792129618195966,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
150,150,0.75,0.75,-223.8948978349933678,-5.5607918203985689937,-3.9595968023749845545,-0.056080863059780480806,3.5311401393072266968,1.0000000000000142,3.5311401393072768774,3.9595968023749845545,0.75,0.75,4.5447484274762748016,-8.882285596316019161,1.0000000000000142,-8.882285596316145385,-8.882285596316145385,-384.64552222307180973,-382.04301254335121613,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
151,151,0.755,0.755,-229.4837280257264757,-5.6170451825614022834,-3.9581764737275701418,-0.056434336915382271593,3.509023006583887153,1.0,3.509023006583887153,3.9581764737275701418,0.755,0.755,4.4997660567170348926,-9.112025935767698093,1.0,-9.112025935767698093,-9.112025935767698093,-384.57579526126406014,-381.9059716620841246,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
152,152,0.76,0.76,-235.12898820011617236,-5.673660494229333537,-3.9567470062974902593,-0.056805244487020727095,3.4861109812251567092,1.0,3.4861109812251567092,3.9567470062974902593,0.76,0.76,4.453628168118597743,-9.344562294303726896,1.0,-9.344562294303726896,-9.344562294303726896,-384.50600577456736334,-381.76804902233637137,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
153,153,0.765,0.765,-240.83104901418514278,-5.7306556715354437376,-3.9553079477242799062,-0.057194594138529224192,3.4623794360309999487,1.0,3.4623794360309999487,3.9553079477242799062,0.765,0.765,4.406320433773997544,-9.580038801542083093,1.0,-9.580038801542083093,-9.580038801542083093,-384.4361523468100827,-381.62920097795825233,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
154,154,0.77,0.77,-246.59029954318705984,-5.7880496825063919852,-3.9538588190884467537,-0.057603485913748520703,3.437802130480406514,1.0,3.437802130480406514,3.9538588190884467537,0.77,0.77,4.3578277801031768306,-9.818609880126150741,1.0,-9.818609880126150741,-9.818609880126150741,-384.36623401512045303,-381.48938132024349087,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
155,155,0.775,0.775,-252.40714837919792675,-5.845862643362940779,-3.9523991124800005688,-0.058033121393013097772,3.4123511168093831713,1.0,3.4123511168093831713,3.9523991124800005688,0.775,0.775,4.3081343349727359527,-10.060440860809527708,1.0,-10.060440860809527708,-10.060440860809527708,-384.29625021554518316,-381.34854104332799155,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
156,156,0.78,0.78,-258.2820248299129414,-5.9041159252924181808,-3.950928288302579032,-0.058484814880164496392,3.3859966386684366363,1.0,3.3859966386684366363,3.950928288302579032,0.78,0.78,4.2572233714950814677,-10.305708700736987388,1.0,-10.305708700736987388,-10.305708700736987388,-384.22620073339346186,-381.20662808407752456,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
157,157,0.785,0.785,-264.2153802297827631,-5.9628322731232697718,-3.949445772277060332,-0.058960006137678214883,3.3587070214165507989,1.0,3.3587070214165507989,3.949445772277060332,0.785,0.785,4.205077247965365991,-10.554602816029982515,1.0,-10.554602816029982515,-10.554602816029982515,-384.15608565807707664,-381.06358703298029175,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
158,158,0.79,0.79,-270.20768937615948094,-6.0220359375677746105,-3.947950952102596203,-0.059460274927932273148,3.330448553044879245,1.0,3.330448553044879245,3.947950952102596203,0.79,0.79,4.1516773433347815524,-10.807326041673179173,1.0,-10.807326041673179173,-10.807326041673179173,-384.08590534219583149,-380.91935881198559,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
159,159,0.795,0.795,-276.25945210491831233,-6.081752822979134318,-3.9464431737259259962,-0.059987357667817743645,3.3011853546538580742,1.0,3.3011853546538580742,3.9464431737259259962,0.795,0.795,4.097003987548634107,-11.064095733975587682,1.0,-11.064095733975587682,-11.064095733975587682,-384.01566036460218784,-380.77388031454734066,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
160,160,0.8,0.8,-282.37119502211774957,-6.142010652903410098,-3.9449217371613925945,-0.060543166564611956837,3.270879239295236439,1.0,3.270879239295236439,3.9449217371613925945,0.8,0.8,4.0410363859950255813,-11.325145033645415582,1.0,-11.325145033645415582,-11.325145033645415582,-383.94535149717504344,-380.62708400231693667,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
161,161,0.805,0.805,-288.54347341072513253,-6.2028391561083582317,-3.9433858917939416588,-0.061129811675201498056,3.2394895578864876288,1.0,3.2394895578864876288,3.9433858917939416588,0.805,0.805,3.9837525372121798547,-11.590724310851983486,1.0,-11.590724310851983486,-11.590724310851983486,-383.87497967503119603,-380.47889745195156486,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
162,162,0.81,0.81,-294.77687333433446604,-6.264270276253813094,-3.9418348310852006976,-0.061749626422320451347,3.2069730307842261715,1.0,3.2069730307842261715,3.9418348310852006976,0.81,0.81,3.9251291428865056476,-11.861102817675803767,1.0,-11.861102817675803767,-11.861102817675803767,-383.8045459699074975,-380.329242844328487,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
163,163,0.815,0.815,-301.07201396323275872,-6.3263384089529991344,-3.9402676865879706495,-0.062405197215796494314,3.1732835634282074643,1.0,3.1732835634282074643,3.9402676865879706495,0.815,0.815,3.8651415090354227738,-12.136570578240014284,1.0,-12.136570578240014284,-12.136570578240014284,-383.73405156645559594,-380.17803638703127175,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
164,164,0.82,0.82,-307.4295501522404643,-6.3890806706854060826,-3.9386835211565044245,-0.06309939796886631508,3.138372044295760746,1.0,3.138372044295760746,3.9386835211565044245,0.82,0.82,3.8037634371041069816,-12.4174405527621471435,1.0,-12.4174405527621471435,-12.4174405527621471435,-383.6634977412005743,-380.0251876592412652,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
165,165,0.825,0.825,-313.85017530460357088,-6.4525372048907317646,-3.9370813212180089235,-0.06383543047814569521,3.1021861231934336478,1.0,3.1021861231934336478,3.9370813212180089235,0.825,0.825,3.7409671035078011965,-12.704051119032791106,1.0,-12.704051119032791106,-12.704051119032791106,-383.5928858439275039,-379.87059886605089612,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
166,166,0.83,0.83,-320.33462456202192783,-6.516751531641697473,-3.9354599879438337867,-0.064616871861117079756,3.064669967667470275,1.0,3.064669967667470275,3.9354599879438337867,0.83,0.83,3.6767229259137789621,-12.996768923753498931,1.0,-12.996768923753498931,-12.996768923753498931,-383.5222172812726654,-379.7141639866128902,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
167,167,0.835,0.835,-326.88367836788696583,-6.581770948612965924,-3.9338183271254962376,-0.065447730531176522006,3.0257639950257702649,1.0,3.0257639950257702649,3.9338183271254962376,0.835,0.835,3.6109994142702660962,-13.295992167190765848,1.0,-13.295992167190765848,-13.295992167190765848,-383.45149350231205915,-379.55576779732516476,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
168,168,0.84,0.84,-333.49816645924785968,-6.647646992704050517,-3.932155037519266774,-0.06633251255641370997,2.985404577113900256,1.0,2.985404577113900256,3.932155037519266774,0.84,0.84,3.5437630042418711903,-13.602154398285257297,1.0,-13.602154398285257297,-13.602154398285257297,-383.38071598595188844,-379.39528474725430804,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
169,169,0.845,0.845,-340.17897235329506686,-6.714435973725793344,-3.9304686973712378163,-0.06727630071863320571,2.9435237146226660425,1.0,2.9435237146226660425,3.9304686973712378163,0.845,0.845,3.4749778702874134075,-13.915728914465597621,1.0,-13.915728914465597621,-13.915728914465597621,-383.3098862299407728,-379.2325776580023527,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
170,170,0.85,0.85,-346.92703840669944637,-6.7821995941413169284,-3.9287577487696220603,-0.06828484920024006227,2.9000486772208696384,1.0,2.9000486772208696384,3.9287577487696220603,0.85,0.85,3.4046057150972150952,-14.2372338819319586845,1.0,-14.2372338819319586845,-14.2372338819319586845,-383.2390057413391488,-379.0674962139330849,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
171,171,0.855,0.855,-353.74337154157770072,-6.8510056721262734686,-3.9270204793883648365,-0.06936469762495652697,2.8549016052530779247,1.0,2.8549016052530779247,3.9270204793883648365,0.855,0.855,3.332605531468093699,-14.567238319432292554,1.0,-14.567238319432292554,-14.567238319432292554,-383.16807602829208187,-378.89987520069842017,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
172,172,0.86,0.86,-360.6290497509519933,-6.9209289893912299824,-3.925255001080665007,-0.0705233092292442687,2.8079990681331339361,1.0,2.8079990681331339361,3.925255001080665007,0.86,0.86,3.2589333319028920455,-14.906369123341600524,1.0,-14.906369123341600524,-14.906369123341600524,-383.09709859296624593,-378.729532439827157,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
173,173,0.865,0.865,-367.58522952036016068,-6.992052290584762006,-3.923459224645268221,-0.071769239340760668244,2.7592515737437085057,1.0,2.7592515737437085057,3.923459224645268221,0.865,0.865,3.1835418402346775668,-15.255319356596721531,1.0,-15.255319356596721531,-15.255319356596721531,-383.02607492552524057,-378.55626635404240116,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
174,174,0.87,0.87,-374.61315433212151732,-7.064467468072751319,-3.921630829912237563,-0.07311234221572182612,2.7085630222744962717,1.0,2.7085630222744962717,3.921630829912237563,0.87,0.87,3.1063801383369247001,-15.6148580820743267394,1.0,-15.6148580820743267394,-15.6148580820743267394,-382.95500649902498955,-378.37985308097721182,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
175,175,0.875,0.875,-381.71416445650566332,-7.1382769750162056582,-3.9197672300644655294,-0.074564026831333257705,2.6558300968016783903,1.0,2.6558300968016783903,3.9197672300644655294,0.875,0.875,3.0273932594139341661,-15.985842096941761226,1.0,-15.985842096941761226,-15.985842096941761226,-382.8838947651277704,-378.20004303072383436,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
176,176,0.88,0.88,-388.88970828215392864,-7.2135955217354178343,-3.9178655288065521339,-0.0761375757171277312,2.6009415815013206723,1.0,2.6009415815013206723,3.9178655288065521339,0.88,0.88,2.9465217173675069516,-16.369230024844917126,1.0,-16.369230024844917126,-16.369230024844917126,-382.8127411505382408,-378.01655675325868008,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
177,177,0.885,0.885,-396.141355499976499,-7.2905521264504611206,-3.9159224685861136089,-0.077848545740349328614,2.5437775967951451717,1.0,2.5437775967951451717,3.9159224685861136089,0.885,0.885,2.8637009591654848553,-16.766099356713578566,1.0,-16.766099356713578566,-16.766099356713578566,-382.7415470540751773,-377.82907994255809878,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
178,178,0.89,0.89,-403.47081253505485088,-7.3692926132161164915,-3.9139343675239782166,-0.07971527654866032708,2.4842087385408534695,1.0,2.4842087385408534695,3.9139343675239782166,0.89,0.89,2.7788607238003710232,-17.177667211667537461,1.0,-17.177667211667537461,-17.177667211667537461,-382.67031384430596347,-377.63725735128737498,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
179,179,0.895,0.895,-410.87994072640873197,-7.449982679547781775,-3.9118970419603809874,-0.081759542029724782686,2.422095105735627775,1.0,2.422095105735627775,3.9118970419603809874,0.895,0.895,2.6919242870488093345,-17.605315836263862567,1.0,-17.605315836263862567,-17.605315836263862567,-382.5990428576699151,-377.44068531764460336,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
180,180,0.9,0.9,-418.37077789415041443,-7.532811697275566057,-3.9098057104880428562,-0.084007394091432999184,2.357285197798768702,1.0,2.357285197798768702,3.9098057104880428562,0.9,0.9,2.6028075654377322472,-18.050624201610154143,1.0,-18.050624201610154143,-18.050624201610154143,-382.52773539703223168,-377.2389025059604565,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
181,181,0.905,0.905,-425.94556412095986409,-7.617997467730647773,-3.9076548738895264326,-0.086490268533121326955,2.2896146578796627846,1.0,2.2896146578796627846,3.9076548738895264326,0.905,0.905,2.511418045032707639,-18.515407536515822384,1.0,-18.515407536515822384,-18.515407536515822384,-382.4563927306132167,-377.03137832241408073,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
182,182,0.91,0.91,-433.60677282961170997,-7.7057922343418087108,-3.9054381633265215054,-0.08924645333567663569,2.2189048325825144166,1.0,2.2189048325825144166,3.9054381633265215054,0.91,0.91,2.4176534900725738656,-19.001767316434525865,1.0,-19.001767316434525865,-19.001767316434525865,-382.385016091241205,-376.81749826752588892,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
183,183,0.915,0.915,-441.3571485896434815,-7.7964903744020010445,-3.9031481461321393298,-0.092323066218337197786,2.1449611100335202526,1.0,2.1449611100335202526,3.9031481461321393298,0.915,0.915,2.3214003718683622183,-19.512155214762193042,1.0,-19.512155214762193042,-19.512155214762193042,-382.3136066758878965,-376.59654519796257394,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
184,184,0.92,0.92,-449.19975357841571206,-7.8904383667784831063,-3.9007760741384132298,-0.09577876064443646004,2.0675709861452019574,1.0,2.0675709861452019574,3.9007760741384132298,0.92,0.92,2.2225319379249517688,-20.049455978200666495,1.0,-20.049455978200666495,-20.049455978200666495,-382.24216564544521402,-376.36767504383241872,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
185,185,0.925,0.925,-457.13802532320044772,-7.9880478956908739646,-3.89831155282191684,-0.09968749460812584284,1.9865017911809446684,1.0,1.9865017911809446684,3.89831155282191684,0.925,0.925,2.1209058120863553824,-20.617096377544811267,1.0,-20.617096377544811267,-20.617096377544811267,-382.17069412471101808,-376.12988488609038837,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
186,186,0.93,0.93,-465.17584936979746,-8.089813355994734792,-3.8957420993167468702,-0.10414388472543101294,1.9014979815615206338,1.0,1.9014979815615206338,3.8957420993167468702,0.93,0.93,2.0163609741495034803,-21.219190755214163244,1.0,-21.219190755214163244,-21.219190755214163244,-382.0991932025517288,-375.88197031127397899,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
187,187,0.935,0.935,-473.3176520351899173,-8.1963356651417359905,-3.893052541191629468,-0.109270984939308681005,1.8122778586408119616,1.0000000000000142,1.8122778586408377156,3.893052541191629468,0.935,0.935,1.908713904534213569,-21.860739009904366734,1.0000000000000142,-21.860739009904677393,-21.860739009904677393,-382.02766393221462568,-375.62246740231264622,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
188,188,0.94,0.94,-481.56852070008093197,-8.308355325873352154,-3.8902241816573103158,-0.11523188057956131741,1.7185295041735804986,0.9999999999999858,1.7185295041735560768,3.8902241816573103158,0.94,0.94,1.7977535840504619721,-22.547901496524820342,0.9999999999999858,-22.547901496524499917,-22.547901496524499917,-381.95610733176735885,-375.34957219328558647,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
189,189,0.945,0.945,-489.9343626869366216,-8.426799426300858625,-3.8872336128719734863,-0.12224748592675698661,1.6199055963901745833,1.0,1.6199055963901745833,3.8872336128719734863,0.945,0.945,1.6832348895689677053,-23.288389808330930614,1.0,-23.288389808330930614,-23.288389808330930614,-381.8845243846419112,-375.06102617080094852,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
190,190,0.95,0.95,-498.42211955268264922,-8.552850297726866127,-3.8840509824151543707,-0.13062481943402490248,1.5160165384756921298,1.0,1.5160165384756921298,3.8840509824151543707,0.95,0.95,1.5648696859671524674,-24.092037631778992768,1.0,-24.092037631778992768,-24.092037631778992768,-381.8129160402668265,-374.75394901415558163,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
191,191,0.955,0.955,-507.04006328239035387,-8.68804906516890843,-3.8806373787635681178,-0.14080378777368701693,1.4064208763735394293,1.0,1.4064208763735394293,3.8806373787635681178,0.955,0.955,1.4423145132511775722,-24.971661715587543565,1.0,-24.971661715587543565,-24.971661715587543565,-381.7412832147691539,-374.42458633210200364,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
192,192,0.96,0.96,-515.7982176830204661,-8.834457873274240161,-3.876940735285017174,-0.15343847399699270251,1.2906110275918411565,1.0,1.2906110275918411565,3.876940735285017174,0.96,0.96,1.3151530688112768189,-25.944410694174221542,1.0,-25.944410694174221542,-25.944410694174221542,-381.66962679173324596,-374.06791445834019905,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
193,193,0.965,0.965,-524.7089790289388342,-8.994926013162893835,-3.8728891108608375332,-0.16954713521152666583,1.167990165981405024,1.0,1.167990165981405024,3.8728891108608375332,0.965,0.965,1.1828704063094351355,-27.033977791336893874,1.0,-27.033977791336893874,-27.033977791336893874,-381.59794762300440762,-373.6769921301426977,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
194,194,0.97,0.97,-533.78806970934625376,-9.173552143697293493,-3.868379019363721305,-0.19081089092597319778,1.0378306271533003491,1.0,1.0378306271533003491,3.868379019363721305,0.97,0.97,1.0448132908979076497,-28.274443943275480468,1.0,-28.274443943275480468,-28.274443943275480468,-381.52624652952597267,-373.2418344541462569,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
195,195,0.975,0.975,-543.0560833163334212,-9.376547795014840231,-3.8632536272488060326,-0.22023122113169567304,0.8991885236787726514,1.0,0.8991885236787726514,3.8632536272488060326,0.975,0.975,0.90012596687668008975,-29.717457366940848634,1.0,-29.717457366940848634,-29.717457366940848634,-381.45452430220073958,-372.74730929368707094,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
196,196,0.98,0.98,-552.5411652993759342,-9.614014585960684839,-3.8572578809854334457,-0.2637944020009545809,0.75069594007785711315,1.0,0.75069594007785711315,3.8572578809854334457,0.98,0.98,0.7476387172284989099,-31.447010165931315283,1.0,-31.447010165931315283,-31.447010165931315283,-381.3827817027687572,-372.16880772415088183,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
197,197,0.985,0.985,-562.28411248825479085,-9.904136599016749393,-3.849932654713690327,-0.3356900122751211718,0.58991742189542409813,1.0,0.58991742189542409813,3.849932654713690327,0.985,0.985,0.5856558652173666688,-33.614295666334882844,1.0,-33.614295666334882844,-33.614295666334882844,-381.3110194646946334,-371.46203083445851273,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
198,198,0.99,0.99,-572.349438497409433,-10.2853946105109271825,-3.8403063558586289672,-0.41069760710337392673,0.4821780871675205752,1.0,0.4821780871675205752,3.8403063558586289672,0.99,0.99,0.41149576056514979488,-36.53926314583390215,1.0,-36.53926314583390215,-36.53926314583390215,-381.23923829405893624,-370.5332341923296029,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
199,199,0.995,0.995,-582.8549017092766452,-10.725531813223497246,-3.829193429381524303,-0.4695767983217662006,0.4217188483441379041,0.9999999999999432,0.42171884834411393214,3.829193429381524303,0.995,0.995,0.22026323375902733573,-39.953747576615022553,0.9999999999999432,-39.953747576612751446,-39.953747576612751446,-381.16744783029543686,-369.46099979034723526,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
