,N,x,xmobile,logQ,dlogQ_0.00,mu_0.00,ddxdmu_0.00,dxdmu_0.00,dxmobile,dxmobdmu_0.00,V_0.00,x_0.00,xmobile_0.00,S_0.00,dS_0.00,dx,dSmob_0.00,dSmobvib_0.00,dH_0.00,dG_0.00,min_amp_0.00,max_amp_0.00,total_amp_0.00
146,146,0.73,0.73,-138.19685022976568459,-4.5054398174211194236,-3.9862431507051721712,-0.046605681732100872477,4.249039585681779068,1.0,4.249039585681779068,3.9862431507051721712,0.73,0.73,4.6287625924635487622,-6.162691878579561522,1.0,-6.162691878579561522,-6.162691878579561522,-386.4196630322314349,-384.61399431180762337,-8.12452307116638639,8.124523071165858534,16.249046142332244924
147,147,0.735,0.735,-142.72559297168731796,-4.5522798983157288996,-3.985060495905815525,-0.047074439273799447564,4.206728527249847923,1.0,4.206728527249847923,3.985060495905815525,0.735,0.735,4.596901071167125375,-6.5726382867317588443,1.0,-6.5726382867317588443,-6.5726382867317588443,-386.42566848871932397,-384.49988547070691863,-8.12452307116638639,8.124523071165858534,16.249046142332244924
148,148,0.74,0.74,-147.30141002639714239,-4.5995886959687183188,-3.9838660065811282295,-0.047543754719918077112,4.165202932834833876,1.0,4.165202932834833876,3.9838660065811282295,0.74,0.74,4.5630362095962311176,-6.9650422452127977446,1.0,-6.9650422452127977446,-6.9650422452127977446,-386.4253921493465387,-384.38463477149918898,-8.12452307116638639,8.124523071165858534,16.249046142332244924
149,149,0.745,0.745,-151.9247703636247546,-4.647367407755565054,-3.9826596524988427926,-0.04801499792016076032,4.124323548376813572,1.0000000000000142,4.124323548376872182,3.9826596524988427926,0.745,0.745,4.527250648714997338,-7.3418905858679225918,1.0000000000000142,-7.3418905858680269263,-7.3418905858680269263,-386.41941323887336593,-384.26823929721406461,-8.12452307116638639,8.124523071165858534,16.249046142332244924
150,150,0.75,0.75,-156.5961448419082725,-4.6956186918090398394,-3.9814413665443552555,-0.048489697936970211495,4.083947622333987428,1.0000000000000142,4.0839476223340454644,3.9814413665443552555,0.75,0.75,4.4896173037375518293,-7.70507526690480557,1.0000000000000142,-7.7050752669049150656,-7.7050752669049150656,-386.40827962547980048,-384.15069257227669244,-8.12452307116638639,8.124523071165858534,16.249046142332244924
151,151,0.755,0.755,-161.31600774724283427,-4.744346803629505477,-3.9802110412714821017,-0.048969504215842452055,4.0439328469516531966,1.0,4.0439328469516531966,3.9802110412714821017,0.755,0.755,4.4501998960459492167,-8.05637559516491969,1.0,-8.05637559516491969,-8.05637559516491969,-386.39250227908969218,-384.03198422970637071,-8.12452307116638639,8.124523071165858534,16.249046142332244924
152,152,0.76,0.76,-166.08483844916728345,-4.7935577002407247435,-3.978968526272653396,-0.0494561595541272922,4.0041399975800687668,1.0,4.0041399975800687668,3.978968526272653396,0.76,0.76,4.4090535477859025635,-8.39744961964582351,1.0,-8.39744961964582351,-8.39744961964582351,-386.37255249593498693,-383.91209975737876064,-8.12452307116638639,8.124523071165858534,16.249046142332244924
153,153,0.765,0.765,-170.90312314772428376,-4.8432591227377600612,-3.9777136260946791995,-0.04995148303196809622,3.9644345788621996377,1.0,3.9644345788621996377,3.9777136260946791995,0.765,0.765,4.36622539984949091,-8.729832296930635616,1.0,-8.729832296930635616,-8.729832296930635616,-386.34886115992859304,-383.7910202969279168,-8.12452307116638639,8.124523071165858534,16.249046142332244924
154,154,0.77,0.77,-175.77135669464280357,-4.893460666304660936,-3.9764460984708885302,-0.05045736124826927585,3.9246877303591713778,1.0,3.9246877303591713778,3.9764460984708885302,0.77,0.77,4.321755224816596133,-9.054938473881307293,1.0,-9.054938473881307293,-9.054938473881307293,-386.3218194460208507,-383.66872247317362765,-8.12452307116638639,8.124523071165858534,16.249046142332244924
155,155,0.775,0.775,-180.69004448033360563,-4.944173845234298613,-3.975165652679457999,-0.050975746448520858206,3.8847765926756504815,1.0,3.8847765926756504815,3.975165652679457999,0.775,0.775,4.27567601511067776,-9.374069145954633142,1.0,-9.374069145954633142,-9.374069145954633142,-386.29178049548891605,-383.54517823572420854,-8.12452307116638639,8.124523071165858534,16.249046142332244924
156,156,0.78,0.78,-185.6597043851114008,-4.9954121592017026524,-3.9738719478700910534,-0.051508660399247729877,3.8445842905336927867,1.0,3.8445842905336927867,3.9738719478700910534,0.78,0.78,4.2280145333570497215,-9.6884198110652265945,1.0,-9.6884198110652265945,-9.6884198110652265945,-386.2590617021677044,-383.420354697525593,-8.12452307116638639,8.124523071165858534,16.249046142332244924
157,157,0.785,0.785,-190.68086879873701094,-5.0471911660327940727,-3.9725645912266963969,-0.052058203131262789642,3.8039996520444461843,1.0,3.8039996520444461843,3.9725645912266963969,0.785,0.785,4.178791817000025411,-9.9990900422544248816,1.0,-9.9990900422544248816,-9.9990900422544248816,-386.22394733996729624,-383.29421395758674976,-8.12452307116638639,8.124523071165858534,16.249046142332244924
158,158,0.79,0.79,-195.75408671717698894,-5.0995285654642282316,-3.9712431358525543182,-0.052626565927639340492,3.7629167532928120099,1.0,3.7629167532928120099,3.9712431358525543182,0.79,0.79,4.1280236329345053876,-10.307093648707143535,1.0,-10.307093648707143535,-10.307093648707143535,-386.1866913360004466,-383.16671289692925353,-8.12452307116638639,8.124523071165858534,16.249046142332244924
159,159,0.795,0.795,-200.8799259296654674,-5.1524442978880727537,-3.9699070782771342495,-0.05321604816737175031,3.7212343534896323671,1.0,3.7212343534896323671,3.9699070782771342495,0.795,0.795,4.075720880512953888,-10.613368989350725841,1.0,-10.613368989350725841,-10.613368989350725841,-386.1475200519115119,-383.03780293803174922,-8.12452307116638639,8.124523071165858534,16.249046142332244924
160,160,0.8,0.8,-206.05897531295313445,-5.2059606617989717323,-3.9685558554906974038,-0.05382907785295956357,3.6788552673765512887,1.0,3.6788552673765512887,3.9685558554906974038,0.8,0.8,4.0218899430409980385,-10.91878915380693249,1.0,-10.91878915380693249,-10.91878915380693249,-386.10663498077803374,-382.9074297587126025,-8.12452307116638639,8.124523071165858534,16.249046142332244924
161,161,0.805,0.805,-211.29184725326341086,-5.260102453593991881,-3.9671888414145215068,-0.054468235852855095835,3.6356857073975256994,1.0,3.6356857073975256994,3.9671888414145215068,0.805,0.805,3.96653298897488447,-11.224171839679120438,1.0,-11.224171839679120438,-11.224171839679120438,-386.06421530058434302,-382.77553295155836074,-8.12452307116638639,8.124523071165858534,16.249046142332244924
162,162,0.81,0.81,-216.57918022014111821,-5.314897133504681924,-3.9658053427113190844,-0.055136284085012535888,3.5916346174517090014,1.0,3.5916346174517090014,3.9658053427113190844,0.81,0.81,3.9096482246442067386,-11.530288840461476285,1.0,-11.530288840461476285,-11.530288840461476285,-386.02042024994578237,-382.6420456196905698,-8.12452307116638639,8.124523071165858534,16.249046142332244924
163,163,0.815,0.815,-221.92164152027277471,-5.3703750217640169526,-3.9644045938322618522,-0.055836198063547674147,3.5466130120823008507,1.0,3.5466130120823008507,3.9644045938322618522,0.815,0.815,3.8512301005702706351,-11.837875121362353592,1.0,-11.837875121362353592,-11.837875121362353592,-385.97539130943544744,-382.50689389887627784,-8.12452307116638639,8.124523071165858534,16.249046142332244924
164,164,0.82,0.82,-227.31993026366915212,-5.4265695296317772722,-3.9629857511838722365,-0.056571204436198702092,3.5005333291201413324,1.0,3.5005333291201413324,3.9629857511838722365,0.82,0.82,3.7912694734305846446,-12.147637506643274796,1.0,-12.147637506643274796,-12.147637506643274796,-385.9292541841651052,-382.36999639471862567,-8.12452307116638639,8.124523071165858534,16.249046142332244924
165,165,0.825,0.825,-232.77478057953632926,-5.4835174306364143568,-3.9615478862794977427,-0.057344824367606409693,3.453308799551364937,1.0,3.453308799551364937,3.9615478862794977427,0.825,0.825,3.7297537255038377836,-12.460263036380111623,1.0,-12.460263036380111623,-12.460263036380111623,-385.88212059153395003,-382.23126352187457733,-8.12452307116638639,8.124523071165858534,16.249046142332244924
166,166,0.83,0.83,-238.28696512494198083,-5.5412591783669900916,-3.9600899777154528628,-0.058160923885581656406,3.404852835332539975,1.0,3.404852835332539975,3.9600899777154528628,0.83,0.83,3.6666668430667834222,-12.7764270766907076515,1.0,-12.7764270766907076515,-12.7764270766907076515,-385.834089863340684,-382.09059672987030665,-8.12452307116638639,8.124523071165858534,16.249046142332244924
167,167,0.835,0.835,-243.85729893627030944,-5.5998392784075776696,-3.9586109017801299939,-0.0590237726209388823,3.3550784337213165223,1.0,3.3550784337213165223,3.9586109017801299939,0.835,0.835,3.6019894547369305981,-13.09680128861285775,1.0,-13.09680128861285775,-13.09680128861285775,-385.78525037458171296,-381.94788759701814562,-8.12452307116638639,8.124523071165858534,16.249046142332244924
168,168,0.84,0.84,-249.48664368175713617,-5.659306723608867856,-3.957109421463923325,-0.059938112757504418554,3.3038975951505733756,1.0,3.3038975951505733756,3.957109421463923325,0.84,0.84,3.535698830180654733,-13.422061579598910747,1.0,-13.422061579598910747,-13.422061579598910747,-385.73568081285792122,-381.80301677003544036,-8.12452307116638639,8.124523071165858534,16.249046142332244924
169,169,0.845,0.845,-255.17591238348804515,-5.7197155039225865067,-3.955584173586532863,-0.06090924049446308844,3.2512207505753494396,1.0,3.2512207505753494396,3.955584173586532863,0.845,0.845,3.4677688389409413762,-13.752896180342653154,1.0,-13.752896180342653154,-13.752896180342653154,-385.6854513028586023,-381.65585272201820494,-8.12452307116638639,8.124523071165858534,16.249046142332244924
170,170,0.85,0.85,-260.92607468960230918,-5.781125204597794033,-3.9540336536932389263,-0.061943102943969447632,3.196956193436256689,1.0,3.196956193436256689,3.9540336536932389263,0.85,0.85,3.3981698683772280842,-14.090014010510352321,1.0,-14.090014010510352321,-14.090014010510352321,-385.6346244002326827,-381.50625029515314948,-8.12452307116638639,8.124523071165858534,16.249046142332244924
171,171,0.855,0.855,-266.73816279268363322,-5.843601709810525402,-3.9524561982891136406,-0.063046414192049978625,3.1410095107733160083,1.0,3.1410095107733160083,3.9524561982891136406,0.855,0.855,3.3268686988358377329,-14.434153522079643278,1.0,-14.434153522079643278,-14.434153522079643278,-385.58325596854901154,-381.35404898657967607,-8.12452307116638639,8.124523071165858534,16.249046142332244924
172,172,0.86,0.86,-272.61327810922335999,-5.9072180329818939903,-3.9508499638745035473,-0.06422679530733763076,3.0832830075013684887,1.0,3.0832830075013684887,3.9508499638745035473,0.86,0.86,3.2538283331564315283,-14.786092240780186136,1.0,-14.786092240780186136,-14.786092240780186136,-385.5313959521700499,-381.19907092562145537,-8.12452307116638639,8.124523071165858534,16.249046142332244924
173,173,0.865,0.865,-278.5525988586474212,-5.9720553004252006635,-3.949212902109142214,-0.06549294448344316483,3.023675117362378495,1.0,3.023675117362378495,3.949212902109142214,0.865,0.865,3.1790077764280357455,-15.146657267431566096,1.0,-15.146657267431566096,-15.146657267431566096,-385.47908905684503214,-381.04111847748758327,-8.12452307116638639,8.124523071165858534,16.249046142332244924
174,174,0.87,0.87,-284.5573887100737613,-6.03820392194878032,-3.9475427302558589522,-0.066854845378790196675,2.9620797935493824427,1.0,2.9620797935493824427,3.9475427302558589522,0.87,0.87,3.1023617604821157384,-15.5167370554035106145,1.0,-15.5167370554035106145,-15.5167370554035106145,-385.42637534875722907,-380.87997139152400047,-8.12452307116638639,8.124523071165858534,16.249046142332244924
175,175,0.875,0.875,-290.62900670254498184,-6.105764991182781057,-3.9458368958240389816,-0.06832402426264976708,2.898385871360890228,1.0,2.898385871360890228,3.9458368958240389816,0.875,0.875,3.023840405874000507,-15.897294852791680947,1.0,-15.897294852791680947,-15.897294852791680947,-385.37329078169396604,-380.71538338982600352,-8.12452307116638639,8.124523071165858534,16.249046142332244924
176,176,0.88,0.88,-296.76891869243932343,-6.174851970474079854,-3.9440925340280859187,-0.069913870062929941995,2.8324763944426932082,1.0,2.8324763944426932082,3.9440925340280859187,0.88,0.88,2.9433888119541987932,-16.289384294807820075,1.0,-16.289384294807820075,-16.289384294807820075,-385.31986766098256042,-380.54707806260386913,-8.12452307116638639,8.124523071165858534,16.249046142332244924
177,177,0.885,0.885,-302.97871064349314155,-6.245592731308640941,-3.942306416269250826,-0.0716400362442443997,2.764227895170733411,1.0,2.764227895170733411,3.942306416269250826,0.885,0.885,2.8609465629259221676,-16.694167762594897098,1.0,-16.694167762594897098,-16.694167762594897098,-385.2661350518753248,-380.37474389743501996,-8.12452307116638639,8.124523071165858534,16.249046142332244924
178,178,0.89,0.89,-309.2601041550566053,-6.3181320429625686536,-3.9404748873002345066,-0.07352095023036637339,2.693509618372568746,1.0,2.693509618372568746,3.9404748873002345066,0.89,0.89,2.7764471343282496798,-17.112938302433096077,1.0,-17.112938302433096077,-17.112938302433096077,-385.2121191391827048,-380.19802821656980765,-8.12452307116638639,8.124523071165858534,16.249046142332244924
179,179,0.895,0.895,-315.61497472941827885,-6.3926346317693736876,-3.93859378798242776,-0.07557846574169573006,2.620182675766231135,1.0,2.620182675766231135,3.93859378798242776,0.895,0.895,2.6898171799015910609,-17.547146143381143396,1.0,-17.547146143381143396,-17.547146143381143396,-385.15784354414886032,-380.0165297241381853,-8.12452307116638639,8.124523071165858534,16.249046142332244924
180,180,0.9,0.9,-322.04537341859535268,-6.4692889744459601137,-3.9366583595090660311,-0.0778387073627275633,2.5440991160678950828,1.0,2.5440991160678950828,3.9366583595090660311,0.9,0.9,2.6009756728944380963,-17.998431190279321201,1.0,-17.998431190279321201,-17.998431190279321201,-385.10332960384081502,-379.8297892650889739,-8.12452307116638639,8.124523071165858534,16.249046142332244924
181,181,0.905,0.905,-328.55355267831019908,-6.548312046494828814,-3.9346631235138767922,-0.08033317711772159503,2.4651008923397507565,1.0,2.4651008923397507565,3.9346631235138767922,0.905,0.905,2.5098328679987976953,-18.468663345541145915,1.0,-18.468663345541145915,-18.468663345541145915,-385.04859661767644272,-379.63727825743288696,-8.12452307116638639,8.124523071165858534,16.249046142332244924
182,182,0.91,0.91,-335.1419975115850103,-6.6299553286814033037,-3.9326017304148675785,-0.083100223391815740415,2.3830187033755434439,1.0,2.3830187033755434439,3.9326017304148675785,0.91,0.91,2.4162890394390264797,-18.959993192837965012,1.0,-18.959993192837965012,-18.959993192837965012,-384.9936620651440741,-379.43838405964255034,-8.12452307116638639,8.124523071165858534,16.249046142332244924
183,183,0.915,0.915,-341.8134633356730057,-6.714512493278460295,-3.930466765346047471,-0.0861870190534328659,2.2976706790916114798,1.0,2.2976706790916114798,3.930466765346047471,0.915,0.915,2.3202329360704178835,-19.474916560914887473,1.0,-19.474916560914887473,-19.474916560914887473,-384.9385417982582578,-379.23239124591019575,-8.12452307116638639,8.124523071165858534,16.249046142332244924
184,184,0.92,0.92,-348.5710224981419309,-6.8023293667882690355,-3.9282494966108685132,-0.08965226796666458248,2.2088608697664631302,1.0,2.2088608697664631302,3.9282494966108685132,0.92,0.92,2.221539873829877439,-20.016357939446148884,1.0,-20.016357939446148884,-20.016357939446148884,-384.8832502118521334,-379.0184573355944118,-8.12452307116638639,8.124523071165858534,16.249046142332244924
185,185,0.925,0.925,-355.41812206924954376,-6.89381702921178946,-3.9259395449416870673,-0.09356997423224217014,2.1163774835063078141,1.0,2.1163774835063078141,3.9259395449416870673,0.925,0.925,2.120069356675956224,-20.587779907188880582,1.0,-20.587779907188880582,-20.587779907188880582,-384.82780039441576872,-378.79558088160942672,-8.12452307116638639,8.124523071165858534,16.249046142332244924
186,186,0.93,0.93,-362.35865655656550982,-6.989469315252753376,-3.923524441615748974,-0.09803479668571921796,2.0199907919657041412,1.0,2.0199907919657041412,3.923524441615748974,0.93,0.93,2.0156620747579884576,-21.193329101528681227,1.0,-21.193329101528681227,-21.193329101528681227,-384.77220426184708146,-378.56255883509917787,-8.12452307116638639,8.124523071165858534,16.249046142332244924
187,187,0.935,0.935,-369.3970606997550505,-7.089886622583227896,-3.920989027325580141,-0.103169827968206145874,1.9194505845101290902,1.0000000000000142,1.9194505845101563673,3.920989027325580141,0.935,0.935,1.908136065660669231,-21.838034576573002829,1.0000000000000142,-21.838034576573313166,-21.838034576573313166,-384.71647267618318933,-378.3179285452472995,-8.12452307116638639,8.124523071165858534,16.249046142332244924
188,188,0.94,0.94,-376.5384298017319656,-7.1958089711891656676,-3.918314617470913205,-0.109138188914456826795,1.8144829831526651291,0.9999999999999858,1.8144829831526393438,3.918314617470913205,0.94,0.94,1.7972817289922605867,-22.528083033879130498,0.9999999999999858,-22.528083033878810355,-22.528083033878810355,-384.66061555111802764,-378.0598872221914424,-8.12452307116638639,8.124523071165858534,16.249046142332244924
189,189,0.945,0.945,-383.78867864213338185,-7.3081630004121415495,-3.915477815540818735,-0.11616082641166639022,1.7047863097631513433,1.0,1.7047863097631513433,3.915477815540818735,0.945,0.945,1.6828552353218802634,-23.271209897894294588,1.0,-23.271209897894294588,-23.271209897894294588,-384.60464194588713044,-377.78617744580410212,-8.12452307116638639,8.124523071165858534,16.249046142332244924
190,190,0.95,0.95,-391.1547558025562487,-7.428130624012498448,-3.9124487796572641057,-0.124544788886628135516,1.5900254708982396914,1.0,1.5900254708982396914,3.9124487796572641057,0.95,0.95,1.5645696300133174425,-24.077270431148524915,1.0,-24.077270431148524915,-24.077270431148524915,-384.5485601488986972,-377.4939199125721794,-8.12452307116638639,8.124523071165858534,16.249046142332244924
191,191,0.955,0.955,-398.64493989015837874,-7.5572525781853978205,-3.9091886081142541878,-0.13473001059092682558,1.4698238776114125758,1.0,1.4698238776114125758,3.9091886081142541878,0.955,0.955,1.4420825310103948091,-24.959100934630508425,1.0,-24.959100934630508425,-24.959100934630508425,-384.49237775231939024,-377.17936117847265126,-8.12452307116638639,8.124523071165858534,16.249046142332244924
192,192,0.96,0.96,-406.26926095892704435,-7.697590645194352099,-3.905645243429338049,-0.14737059997569894321,1.3437509695287752051,1.0,1.3437509695287752051,3.905645243429338049,0.96,0.96,1.3149786206670121455,-25.933867776963974501,1.0,-25.933867776963974501,-25.933867776963974501,-384.4361017186722884,-376.83747846002184387,-8.12452307116638639,8.124523071165858534,16.249046142332244924
193,193,0.965,0.965,-414.04012118054708294,-7.851993778136795707,-3.901746753018509188,-0.16348483756276259438,1.21130124083438834,1.0,1.21130124083438834,3.901746753018509188,0.965,0.965,1.1827438532407548429,-27.025280281271730716,1.0,-27.025280281271730716,-27.025280281271730716,-384.37973844037416804,-376.46133131796155094,-8.12452307116638639,8.124523071165858534,16.249046142332244924
194,194,0.97,0.97,-421.97324851520063577,-8.024560320319877288,-3.897389658721844778,-0.18475386446429084564,1.0718551797094224932,1.0,1.0718551797094224932,3.897389658721844778,0.97,0.97,1.0447258178542946078,-28.267434011465501574,1.0,-28.267434011465501574,-28.267434011465501574,-384.32329379302371572,-376.04093562766432376,-8.12452307116638639,8.124523071165858534,16.249046142332244924
195,195,0.975,0.975,-430.08924182118683752,-8.221501507065377398,-3.892417134438216487,-0.2141791806223266939,0.92459680731797309303,1.0,0.92459680731797309303,3.892417134438216487,0.975,0.975,0.90006951312609958615,-29.71199048626340105,1.0,-29.71199048626340105,-29.71199048626340105,-384.26677318315269247,-375.56115997067751597,-8.12452307116638639,8.124523071165858534,16.249046142332244924
196,196,0.98,0.98,-438.41625152933139056,-8.452918681564530676,-3.8865741335968905514,-0.2577470806496447997,0.76830894106833273337,1.0,0.76830894106833273337,3.8865741335968905514,0.98,0.98,0.74760591299166034396,-31.442953915188300473,1.0,-31.442953915188300473,-31.442953915188300473,-384.21018159106766904,-374.997396093917497,-8.12452307116638639,8.124523071165858534,16.249046142332244924
197,197,0.985,0.985,-446.99507918431589887,-8.736995668364666998,-3.8794015368504869846,-0.32964716034711960546,0.6007313589137461956,1.0,0.6007313589137461956,3.8794015368504869846,0.985,0.985,0.5856399739742163133,-33.611528650724702444,1.0,-33.611528650724702444,-33.611528650724702444,-384.1535236093313596,-374.3053457146690218,-8.12452307116638639,8.124523071165858534,16.249046142332244924
198,198,0.99,0.99,-455.89024286606072456,-9.112213002258769887,-3.8699277577225193697,-0.40465798746099563427,0.48937471329778335568,1.0,0.48937471329778335568,3.8699277577225193697,0.99,0.99,0.41149062648441303293,-36.537674021518932142,1.0,-36.537674021518932142,-36.537674021518932142,-384.09680347736884,-373.3912649890637929,-8.12452307116638639,8.124523071165858534,16.249046142332244924
199,199,0.995,0.995,-465.21950518883343864,-9.546311643286658266,-3.8589672975482306302,-0.46353929459478112468,0.42721164938238294272,0.9999999999999432,0.42721164938235865855,3.8589672975482306302,0.995,0.995,0.22026323375902668033,-39.953283068635549943,0.9999999999999432,-39.95328306863327886,-39.95328306863327886,-384.04005328805613342,-372.33374134894591728,-8.12452307116638639,8.124523071165858534,16.249046142332244924
